ROI,FDG_mean_raw,FDG_mean_norm,amyloid_mean_raw,amyloid_mean_norm,epi_hazard_FDG_pos,epi_hazard_FDG_neg,epi_hazard_amyloid_pos,epi_hazard_amyloid_neg
172,1.4526166666666667,0.48320608930377823,46.43338806233383,0.5176195478048102,1.0290203122609818,0.7549011705727879,1.0059358406003223,0.6940141722030352
173,1.5077216049382716,0.5394878904601179,38.63962026102175,0.44225866572100386,0.9923047823718911,0.842879656477033,1.0590933949385968,0.5756168938521598
174,1.6078253086419751,0.6417294848358466,50.544666073905475,0.5573730464132286,0.930867208796614,1.0793237859934526,0.981083123140161,0.734594916240496
175,1.647361111111111,0.6821096439090095,53.82601118627469,0.5891016106190933,0.9083416007742156,1.2181444235204506,0.9613869550886747,0.7809478296666024
176,1.6318453703703704,0.6662625372330246,46.58024895256584,0.5190396011748418,0.9168319091194365,1.159981544165552,1.005611859648338,0.672734312181147
177,1.5762552469135802,0.6094851889084437,73.24692225822925,0.7768897288393029,0.9488451796911131,1.0113966939303807,0.8594865248667067,1.3970527169318696
178,1.7247021604938269,0.7611024474418949,84.86971560275806,0.8892749038985375,0.8675086347056937,1.5863429506712368,0.808581355131227,2.3404978850427476
179,1.5311083333333335,0.5633740835766149,35.85786626762045,0.4153608365801896,0.9768642473432165,0.8995247274292939,1.0791022388262546,0.5474470983204238
180,1.5782154320987651,0.6114872372961656,52.816712077998595,0.5793423166517672,0.9479324188422872,0.9990974153744742,0.9671559056063502,0.7769856728401895
181,1.8221055555555552,0.8605860633348364,80.84442260365702,0.8503528268247305,0.8207953110394032,2.539973226475087,0.8253789424062035,2.122240234723661
182,1.7306416666666669,0.7671688022164703,67.21747390182277,0.7185887172873481,0.8642612452039123,1.6277959722465443,0.8886968084597154,1.1694916363734917
183,1.5802929012345677,0.6136090744395696,79.3197875602586,0.8356105552231767,0.9464303111380147,0.9995944444967364,0.8319934772367851,1.858552058277813
